time_s,altitude_m
-3.73,914.4
-3.725,914.4
-3.72,914.4
-3.715,914.4
-3.71,914.4
-3.705,914.4
-3.7,914.4
-3.695,914.4
-3.69,914.4
-3.685,914.4
-3.68,914.4
-3.675,914.4
-3.67,914.4
-3.665,914.4
-3.66,914.4
-3.655,914.4
-3.65,914.4
-3.645,914.4
-3.64,914.4
-3.635,914.4
-3.63,914.4
-3.625,914.4
-3.62,914.4
-3.615,914.4
-3.61,914.4
-3.605,914.4
-3.6,914.4
-3.595,914.4
-3.59,914.4
-3.585,914.4
-3.58,914.4
-3.575,914.4
-3.57,914.4
-3.565,914.4
-3.56,914.4
-3.555,914.4
-3.55,914.4
-3.545,914.4
-3.54,914.4
-3.535,914.4
-3.53,914.4
-3.525,914.4
-3.52,914.4
-3.515,914.4
-3.51,914.4
-3.505,914.4
-3.5,914.4
-3.495,914.4
-3.49,914.4
-3.485,914.4
-3.48,914.4
-3.475,914.4
-3.47,914.4
-3.465,914.4
-3.46,914.4
-3.455,914.4
-3.45,914.4
-3.445,914.4
-3.44,914.4
-3.435,914.4
-3.43,914.4
-3.425,914.4
-3.42,914.4
-3.415,914.4
-3.41,914.4
-3.405,914.4
-3.4,914.4
-3.395,914.4
-3.39,914.4
-3.385,914.4
-3.38,914.4
-3.375,914.4
-3.37,914.4
-3.365,914.4
-3.36,914.4
-3.355,914.4
-3.35,914.4
-3.345,914.4
-3.34,914.4
-3.335,914.4
-3.33,914.4
-3.325,914.4
-3.32,914.4
-3.315,914.4
-3.31,914.4
-3.305,914.4
-3.3,914.4
-3.295,914.4
-3.29,914.4
-3.285,914.4
-3.28,914.4
-3.275,914.4
-3.27,914.4
-3.265,914.4
-3.26,914.4
-3.255,914.4
-3.25,914.4
-3.245,914.4
-3.24,914.4
-3.235,914.4
-3.23,914.4
-3.225,914.4
-3.22,914.4
-3.215,914.4
-3.21,914.4
-3.205,914.4
-3.2,914.4
-3.195,914.4
-3.19,914.4
-3.185,914.4
-3.18,914.4
-3.175,914.4
-3.17,914.4
-3.165,914.4
-3.16,914.4
-3.155,914.4
-3.15,914.4
-3.145,914.4
-3.14,914.4
-3.135,914.4
-3.13,914.4
-3.125,914.4
-3.12,914.4
-3.115,914.4
-3.11,914.4
-3.105,914.4
-3.1,914.4
-3.095,914.4
-3.09,914.4
-3.085,914.4
-3.08,914.4
-3.075,914.4
-3.07,914.4
-3.065,914.4
-3.06,914.4
-3.055,914.4
-3.05,914.4
-3.045,914.4
-3.04,914.4
-3.035,914.4
-3.03,914.4
-3.025,914.4
-3.02,914.4
-3.015,914.4
-3.01,914.4
-3.005,914.4
-3,914.4
-2.995,914.4
-2.99,914.4
-2.985,914.4
-2.98,914.4
-2.975,914.4
-2.97,914.4
-2.965,914.4
-2.96,914.4
-2.955,914.4
-2.95,914.4
-2.945,914.4
-2.94,914.4
-2.935,914.4
-2.93,914.4
-2.925,914.4
-2.92,914.4
-2.915,914.4
-2.91,914.4
-2.905,914.4
-2.9,914.4
-2.895,914.4
-2.89,914.4
-2.885,914.4
-2.88,914.4
-2.875,914.4
-2.87,914.4
