time_s,altitude_m
20.5469999999975,2936.01047338634
20.5474999999975,2936.0340369152
20.5479999999975,2936.05759793052
20.5484999999975,2936.08115643232
20.5489999999975,2936.1047124206
20.5494999999975,2936.12826589538
20.5499999999975,2936.15181685668
20.5504999999975,2936.17536530451
20.5509999999975,2936.19891123887
20.5514999999975,2936.2224546598
20.5519999999975,2936.24599556729
20.5524999999975,2936.26953396136
20.5529999999974,2936.29306984202
20.5534999999974,2936.31660320929
20.5539999999974,2936.34013406317
20.5544999999974,2936.36366240369
20.5549999999974,2936.38718823084
20.5554999999974,2936.41071154465
20.5559999999974,2936.43423234512
20.5564999999974,2936.45775063227
20.5569999999974,2936.48126640611
20.5574999999974,2936.50477966665
20.5579999999974,2936.5282904139
20.5584999999974,2936.55179864788
20.5589999999974,2936.57530436859
20.5594999999974,2936.59880757606
20.5599999999974,2936.6223082703
20.5604999999974,2936.64580645131
20.5609999999974,2936.66930211912
20.5614999999974,2936.69279527373
20.5619999999974,2936.71628591516
20.5624999999974,2936.73977404343
20.5629999999974,2936.76325965854
20.5634999999974,2936.7867427605
20.5639999999974,2936.81022334934
20.5644999999974,2936.83370142506
20.5649999999974,2936.85717698766
20.5654999999974,2936.88065003718
20.5659999999974,2936.90412057361
20.5664999999974,2936.92758859697
20.5669999999974,2936.95105410727
20.5674999999974,2936.97451710452
20.5679999999974,2936.99797758874
20.5684999999974,2937.02143555994
20.5689999999974,2937.04489101812
20.5694999999974,2937.06834396331
20.5699999999974,2937.09179439552
20.5704999999974,2937.11524231475
20.5709999999974,2937.13868772103
20.5714999999974,2937.16213061437
20.5719999999974,2937.18557099477
20.5724999999974,2937.20900886226
20.5729999999974,2937.23244421684
20.5734999999974,2937.25587705853
20.5739999999974,2937.27930738735
20.5744999999974,2937.30273520329
20.5749999999974,2937.32616050639
20.5754999999974,2937.34958329663
20.5759999999974,2937.37300357405
20.5764999999974,2937.39642133864
20.5769999999974,2937.41983659043
20.5774999999974,2937.44324932942
20.5779999999974,2937.46665955563
20.5784999999974,2937.49006726988
20.5789999999974,2937.51347247361
20.5794999999974,2937.53687516827
20.5799999999974,2937.5602753544
20.5804999999974,2937.58367303151
20.5809999999974,2937.6070681991
20.5814999999974,2937.63046085669
20.5819999999974,2937.65385100378
20.5824999999974,2937.67723863987
20.5829999999974,2937.70062376447
20.5834999999974,2937.72400637709
20.5839999999974,2937.74738647724
20.5844999999974,2937.77076406477
20.5849999999974,2937.7941391397
20.5854999999974,2937.81751170203
20.5859999999974,2937.84088175179
20.5864999999974,2937.86424928897
20.5869999999974,2937.8876143136
20.5874999999974,2937.91097682568
20.5879999999974,2937.93433682523
20.5884999999974,2937.95769431226
20.5889999999974,2937.98104928678
20.5894999999974,2938.0044017488
20.5899999999974,2938.02775169834
20.5904999999974,2938.05109913541
20.5909999999974,2938.07444406002
20.5914999999974,2938.09778647219
20.5919999999974,2938.12112637193
20.5924999999974,2938.14446375925
20.5929999999974,2938.16779863417
20.5934999999974,2938.19113099669
20.5939999999974,2938.21446084683
20.5944999999974,2938.23778818461
20.5949999999974,2938.26111301004
20.5954999999974,2938.28443532313
20.5959999999973,2938.30775512388
20.5964999999973,2938.33107241232
20.5969999999973,2938.35438718844
20.5974999999973,2938.37769945228
20.5979999999973,2938.40100920383
20.5984999999973,2938.42431644311
20.5989999999973,2938.44762117012
20.5994999999973,2938.4709233849
20.5999999999973,2938.49422308744
20.6004999999973,2938.51752027776
20.6009999999973,2938.54081495587
20.6014999999973,2938.56410712178
20.6019999999973,2938.58739677552
20.6024999999973,2938.61068391709
20.6029999999973,2938.6339685465
20.6034999999973,2938.65725066376
20.6039999999973,2938.6805302689
20.6044999999973,2938.70380736193
20.6049999999973,2938.72708194284
20.6054999999973,2938.75035401167
20.6059999999973,2938.77362356842
20.6064999999973,2938.7968906131
20.6069999999973,2938.82015514572
20.6074999999973,2938.84341716629
20.6079999999973,2938.86667667484
20.6084999999973,2938.88993367136
20.6089999999973,2938.91318815587
20.6094999999973,2938.93644012838
20.6099999999973,2938.95968958891
20.6104999999973,2938.98293653746
20.6109999999973,2939.00618097406
20.6114999999973,2939.02942289871
20.6119999999973,2939.05266231143
20.6124999999973,2939.07589921223
20.6129999999973,2939.09913360112
20.6134999999973,2939.12236547812
20.6139999999973,2939.14559484324
20.6144999999973,2939.16882169649
20.6149999999973,2939.19204603788
20.6154999999973,2939.21526786743
20.6159999999973,2939.23848718515
20.6164999999973,2939.26170399105
20.6169999999973,2939.28491828515
20.6174999999973,2939.30813006745
20.6179999999973,2939.33133933796
20.6184999999973,2939.3545460967
20.6189999999973,2939.37775034368
20.6194999999973,2939.40095207891
20.6199999999973,2939.42415130241
20.6204999999973,2939.44734801418
20.6209999999973,2939.47054221424
20.6214999999973,2939.4937339026
20.6219999999973,2939.51692307928
20.6224999999973,2939.54010974429
20.6229999999973,2939.56329389764
20.6234999999973,2939.58647553934
20.6239999999973,2939.60965466941
20.6244999999973,2939.63283128786
20.6249999999973,2939.6560053947
20.6254999999973,2939.67917698994
20.6259999999973,2939.70234607361
20.6264999999973,2939.7255126457
20.6269999999973,2939.74867670624
20.6274999999973,2939.77183825523
20.6279999999973,2939.79499729269
20.6284999999973,2939.81815381862
20.6289999999973,2939.84130783303
20.6294999999973,2939.86445933595
20.6299999999973,2939.88760832738
20.6304999999973,2939.91075480733
20.6309999999973,2939.93389877582
20.6314999999973,2939.95704023286
20.6319999999973,2939.98017917846
20.6324999999973,2940.00331561264
20.6329999999973,2940.02644953541
20.6334999999973,2940.04958094678
20.6339999999973,2940.07270984676
20.6344999999973,2940.09583623537
20.6349999999973,2940.11896011262
20.6354999999973,2940.14208147853
20.6359999999973,2940.1652003331
20.6364999999973,2940.18831667634
20.6369999999973,2940.21143050828
20.6374999999973,2940.23454182892
20.6379999999973,2940.25765063828
20.6384999999973,2940.28075693635
20.6389999999972,2940.30386072316
20.6394999999972,2940.32696199872
20.6399999999972,2940.35006076304
20.6404999999972,2940.37315701613
20.6409999999972,2940.396250758
