time_s,altitude_m
0.46,852.046211089043
0.465,852.188162033622
0.47,852.331818947698
0.475,852.47703324779
0.48,852.623856509616
0.485,852.772314111126
0.49,852.922347972565
0.495,853.074001358844
0.5,853.227254333571
0.505,853.382123936023
0.51,853.538606927047
0.515,853.696672693611
0.52,853.856381175138
0.525,854.017668235197
0.53,854.180584364098
0.535,854.345116763332
0.54,854.511234703485
0.545,854.67900065858
0.55,854.848404219439
0.555,855.019403882025
0.56,855.192016717538
0.565,855.366264591236
0.57,855.542158613497
0.575,855.71978050531
0.58,855.899113933625
0.585,856.080074221968
0.59,856.262690446504
0.595,856.446911454387
0.6,856.632713614785
0.605,856.820136941888
0.61,857.009126485564
0.615,857.199728107772
0.62,857.391937341438
0.625,857.585690957906
0.63,857.7810432336
0.635,857.977971697735
0.64,858.176464664914
0.645,858.376586052352
0.65,858.578285775557
0.655,858.781526928253
0.66,858.986371054687
0.665,859.192781241612
0.67,859.400793955506
0.675,859.610381761682
0.68,859.821518529239
0.685,860.034246632105
0.690000000000001,860.248520696312
0.695000000000001,860.464350640811
0.700000000000001,860.681786082983
0.705000000000001,860.900805686606
0.710000000000001,861.12135440951
0.715000000000001,861.343504756329
0.720000000000001,861.567208890744
0.725000000000001,861.792471927798
0.730000000000001,862.019305005422
0.735000000000001,862.247688142527
0.740000000000001,862.477638309733
0.745000000000001,862.709171474227
0.750000000000001,862.942263837601
0.755000000000001,863.176914492322
0.760000000000001,863.413104443307
0.765000000000001,863.650854482959
0.770000000000001,863.890175764371
0.775000000000001,864.131045664986
0.780000000000001,864.373486197818
0.785000000000001,864.617498869889
0.790000000000001,864.863033277915
0.795000000000001,865.11012351194
0.800000000000001,865.358782282874
0.805000000000001,865.609005923315
0.810000000000001,865.860757274849
0.815000000000001,866.114023326936
0.820000000000001,866.368821278203
0.825000000000001,866.625180425451
0.830000000000001,866.883091387631
0.835000000000001,867.142556872639
0.840000000000001,867.403556606225
0.845000000000001,867.666096919571
0.850000000000001,867.930156314336
0.855000000000001,868.195758063169
0.860000000000001,868.462915766214
0.865000000000001,868.731596085447
0.870000000000001,869.001768741972
0.875000000000001,869.273436423836
0.880000000000001,869.546613935384
0.885000000000001,869.821319723869
0.890000000000001,870.097562549891
0.895000000000001,870.375316022129
0.900000000000001,870.654553734644
0.905000000000001,870.935324782037
0.910000000000001,871.21764124675
0.915000000000001,871.501482783836
0.920000000000001,871.786815689441
0.925000000000001,872.073664498722
0.930000000000001,872.362063471025
0.935000000000001,872.651998316484
0.940000000000001,872.943457165635
0.945000000000001,873.23643093002
0.950000000000001,873.530953536073
0.955000000000001,873.82702040177
0.960000000000001,874.124617218757
0.965000000000001,874.423769787173
0.970000000000001,874.724454068837
0.975000000000001,875.026655740486
0.980000000000001,875.330384798467
0.985000000000001,875.635634211906
0.990000000000001,875.942416415638
0.995000000000001,876.250732896691
1,876.56058149018
1.005,876.871921067341
1.01,877.184807902795
1.015,877.499241051497
1.02,877.815198856319
1.025,878.132704734519
1.03,878.451721175685
1.035,878.772256316319
1.04,879.094326924675
1.045,879.41793448727
1.05,879.743019502427
1.055,880.069595637384
1.06,880.397686326919
1.065,880.72730647525
1.07,881.05842948919
1.075,881.391051959856
1.08,881.725183908806
1.085,882.060850019778
1.09,882.398042003975
1.095,882.736697803298
1.1,883.07687522278
1.105,883.418568283706
1.11,883.761747898038
1.115,884.106393522382
1.12,884.452577558808
1.125,884.800226867386
1.13,885.149396747189
1.135,885.500027485968
1.14,885.852129111574
